,death_year,death_month,hhs_region,age_group,all_cause,natural_cause,septicemia,malignant_neoplasms,diabetes_mellitus,alzheimer,influenza_pneumonia,chronic_respiratory,other_respiratory,neophrotic_syndrome,abnormal_clinical_laboratory_findings,heart_diseases,cerebrovascular_diseases,covid-19_multicause,covid-19_onlycause,total_deaths
1855,2020,7,Texas,5-14 years,84,38,0,0,0,0,0,0,0,0,0,0,0,0,0,122
1856,2020,7,Texas,55-64 years,5907,5470,83,1140,280,17,72,173,43,91,47,1157,174,1376,1302,17332
1857,2020,7,Texas,65-74 years,8818,8499,137,1843,355,112,104,429,100,169,42,1675,316,2044,1947,26590
1858,2020,7,Texas,75-84 years,9405,9185,116,1441,271,562,109,491,119,180,51,1880,429,2091,1966,28296
1859,2020,7,Texas,85 years and over,9722,9507,90,819,159,1028,93,395,111,160,63,2298,554,1790,1647,28436
1860,2020,7,Kansas,0-4 years,99,81,0,0,0,0,0,0,0,0,0,0,0,0,0,180
1861,2020,7,Kansas,15-24 years,188,36,0,0,0,0,0,0,0,0,0,0,0,0,0,224
1862,2020,7,Kansas,25-34 years,295,84,0,11,0,0,0,0,0,0,0,18,0,0,0,408
1863,2020,7,Kansas,35-44 years,398,228,0,30,0,0,0,0,0,0,0,63,0,11,10,740
1864,2020,7,Kansas,45-54 years,653,516,0,124,16,0,0,15,0,10,0,136,15,22,21,1528
1865,2020,7,Kansas,5-14 years,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,44
1866,2020,7,Kansas,55-64 years,1671,1515,17,474,77,0,11,75,17,29,12,358,51,78,70,4455
1867,2020,7,Kansas,65-74 years,2461,2343,38,674,105,22,25,158,47,52,18,541,88,132,119,6823
1868,2020,7,Kansas,75-84 years,2919,2818,29,631,102,116,37,214,69,74,23,636,141,153,132,8094
1869,2020,7,Kansas,85 years and over,3734,3605,29,437,73,329,54,149,56,86,69,973,221,205,174,10194
1870,2020,7,Colorado,0-4 years,83,64,0,0,0,0,0,0,0,0,0,0,0,0,0,147
1871,2020,7,Colorado,15-24 years,145,27,0,0,0,0,0,0,0,0,0,0,0,0,0,172
1872,2020,7,Colorado,25-34 years,270,87,0,0,0,0,0,0,0,0,0,13,0,0,0,370
1873,2020,7,Colorado,35-44 years,360,195,0,38,0,0,0,0,0,0,0,27,0,15,10,645
1874,2020,7,Colorado,45-54 years,507,363,0,91,12,0,0,0,0,0,0,71,15,25,21,1105
1875,2020,7,Colorado,5-14 years,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1876,2020,7,Colorado,55-64 years,1045,906,13,257,40,0,0,46,13,0,0,206,28,43,39,2636
1877,2020,7,Colorado,65-74 years,1565,1455,22,435,73,23,12,90,23,13,0,314,64,78,70,4237
1878,2020,7,Colorado,75-84 years,1881,1790,13,415,55,106,19,141,31,30,0,355,99,121,105,5161
1879,2020,7,Colorado,85 years and over,2328,2221,16,268,55,250,25,91,29,33,24,565,179,138,109,6331
1880,2020,7,California,0-4 years,249,211,0,0,0,0,0,0,0,0,27,0,0,0,0,487
1881,2020,7,California,15-24 years,531,107,0,10,0,0,0,0,0,0,14,0,0,29,23,714
1882,2020,7,California,25-34 years,1036,410,0,51,19,0,0,0,0,0,29,47,0,94,82,1768
1883,2020,7,California,35-44 years,1510,943,0,134,32,0,0,0,12,12,23,162,22,240,226,3316
1884,2020,7,California,45-54 years,2605,2008,11,402,105,0,27,37,17,25,33,381,88,492,464,6695
1885,2020,7,California,5-14 years,72,31,0,0,0,0,0,0,0,0,0,0,0,0,0,103
1886,2020,7,California,55-64 years,5339,4767,34,1114,239,19,74,167,49,68,42,925,169,1027,977,15010
1887,2020,7,California,65-74 years,7818,7451,40,1917,376,116,129,324,76,88,38,1457,285,1510,1434,23059
1888,2020,7,California,75-84 years,9061,8839,47,1876,310,475,154,458,101,125,34,1823,471,1524,1423,26721
1889,2020,7,California,85 years and over,11283,11065,36,1252,260,1341,198,464,98,140,68,2816,851,1440,1306,32618
1890,2020,7,Massachusetts,0-4 years,59,47,0,0,0,0,0,0,0,0,0,0,0,0,0,106
1891,2020,7,Massachusetts,15-24 years,145,26,0,0,0,0,0,0,0,0,0,0,0,0,0,171
1892,2020,7,Massachusetts,25-34 years,249,87,0,14,0,0,0,0,0,0,0,13,0,0,0,363
1893,2020,7,Massachusetts,35-44 years,350,183,0,32,14,0,0,0,0,0,0,31,0,14,12,636
1894,2020,7,Massachusetts,45-54 years,571,421,0,90,23,0,0,13,0,0,0,85,12,25,24,1264
1895,2020,7,Massachusetts,5-14 years,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1896,2020,7,Massachusetts,55-64 years,1293,1134,20,344,60,0,0,63,15,12,0,219,53,62,58,3333
1897,2020,7,Massachusetts,65-74 years,2044,1941,21,638,105,36,19,123,29,15,22,346,76,93,89,5597
1898,2020,7,Massachusetts,75-84 years,2546,2442,23,610,84,160,16,153,51,25,20,492,137,154,137,7050
1899,2020,7,Massachusetts,85 years and over,2989,2833,20,352,66,354,27,98,27,23,40,672,234,182,163,8080
1900,2020,8,Massachusetts,0-4 years,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,109
1901,2020,8,Massachusetts,15-24 years,94,15,0,0,0,0,0,0,0,0,0,0,0,0,0,109
1902,2020,8,Massachusetts,25-34 years,249,71,0,15,0,0,0,0,0,0,0,11,0,0,0,346
1903,2020,8,Massachusetts,35-44 years,315,140,0,31,0,0,0,0,0,0,0,27,0,0,0,513
1904,2020,8,Massachusetts,45-54 years,566,420,0,114,23,0,0,0,0,0,0,101,15,0,0,1239
1905,2020,8,Massachusetts,5-14 years,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
1906,2020,8,Massachusetts,55-64 years,1267,1134,16,424,40,0,0,45,19,11,10,222,26,12,0,3226
1907,2020,8,Massachusetts,65-74 years,1954,1855,22,643,78,25,21,102,38,29,15,378,66,32,25,5283
1908,2020,8,Massachusetts,75-84 years,2584,2488,35,677,93,95,26,137,49,60,20,513,125,58,37,6997
1909,2020,8,Massachusetts,85 years and over,3653,3485,32,472,70,236,39,122,42,66,45,913,236,104,71,9586
1910,2020,8,NewYork,0-4 years,103,85,0,0,0,0,0,0,0,0,10,0,0,0,0,198
1911,2020,8,NewYork,15-24 years,192,40,0,0,0,0,0,0,0,0,13,0,0,0,0,245
1912,2020,8,NewYork,25-34 years,438,129,0,19,0,0,0,0,0,0,11,22,0,0,0,619
1913,2020,8,NewYork,35-44 years,606,336,0,70,10,0,0,0,0,0,10,78,11,0,0,1121
1914,2020,8,NewYork,45-54 years,1041,795,18,208,42,0,17,16,0,0,21,189,34,28,25,2434
1915,2020,8,NewYork,5-14 years,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1916,2020,8,NewYork,55-64 years,2357,2142,39,702,85,0,26,93,47,32,36,547,60,46,31,6243
1917,2020,8,NewYork,65-74 years,3453,3304,51,1105,120,21,46,127,88,61,37,841,128,79,63,9524
1918,2020,8,NewYork,75-84 years,4321,4207,92,1089,127,91,85,196,98,87,45,1075,211,121,91,11936
1919,2020,8,NewYork,85 years and over,5872,5737,101,801,129,302,124,212,96,115,107,1812,348,132,89,15977
1920,2020,8,Washington,0-4 years,200,175,0,0,0,0,0,0,0,0,30,0,0,0,0,405
1921,2020,8,Washington,15-24 years,328,75,0,0,0,0,0,0,0,0,0,11,0,0,0,414
1922,2020,8,Washington,25-34 years,668,176,0,25,0,0,0,0,0,0,15,38,0,10,0,932
1923,2020,8,Washington,35-44 years,839,428,10,78,17,0,0,0,0,0,11,107,16,27,26,1559
1924,2020,8,Washington,45-54 years,1456,1067,16,286,55,0,13,25,16,10,15,260,38,67,59,3383
1925,2020,8,Washington,5-14 years,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,53
1926,2020,8,Washington,55-64 years,3416,3038,59,970,145,0,33,124,35,45,31,722,101,141,125,8985
1927,2020,8,Washington,65-74 years,5169,4954,100,1520,201,49,57,261,81,87,57,1139,203,307,278,14463
1928,2020,8,Washington,75-84 years,6226,6029,113,1437,220,216,84,367,95,141,56,1286,342,398,349,17359
1929,2020,8,Washington,85 years and over,7741,7505,104,929,155,506,102,263,121,144,125,1998,575,467,400,21135
1930,2020,8,Georgia,0-4 years,439,372,0,0,0,0,0,0,0,0,50,0,0,0,0,861
1931,2020,8,Georgia,15-24 years,766,153,0,29,0,0,0,0,0,0,10,18,0,24,18,1018
1932,2020,8,Georgia,25-34 years,1635,504,15,54,25,0,0,0,0,0,37,90,18,71,63,2512
1933,2020,8,Georgia,35-44 years,2393,1376,24,180,79,0,17,14,17,25,34,280,50,199,183,4871
1934,2020,8,Georgia,45-54 years,4248,3405,58,729,148,0,37,63,31,56,42,798,122,533,482,10752
1935,2020,8,Georgia,5-14 years,106,49,0,10,0,0,0,0,0,0,0,0,0,0,0,165
1936,2020,8,Georgia,55-64 years,9692,8871,166,2191,348,26,110,410,121,154,77,1892,333,1531,1426,27348
1937,2020,8,Georgia,65-74 years,14755,14238,235,3452,533,201,201,837,214,259,122,2682,584,2687,2480,43480
1938,2020,8,Georgia,75-84 years,17262,16748,209,3141,500,842,211,977,277,282,166,3157,979,3171,2902,50824
1939,2020,8,Georgia,85 years and over,18395,17901,164,1797,338,1511,235,678,181,287,262,4176,1363,3112,2716,53116
1940,2020,8,Illinois,0-4 years,322,265,0,0,0,0,0,0,0,0,29,0,0,0,0,616
1941,2020,8,Illinois,15-24 years,546,103,0,25,0,0,0,0,0,0,0,15,0,0,0,689
1942,2020,8,Illinois,25-34 years,991,293,0,36,13,0,0,0,0,0,10,56,0,13,0,1412
1943,2020,8,Illinois,35-44 years,1374,717,12,162,37,0,0,0,13,13,21,165,19,26,22,2581
1944,2020,8,Illinois,45-54 years,2482,1945,30,511,89,0,28,52,23,35,18,489,73,91,80,5946
1945,2020,8,Illinois,5-14 years,74,37,0,0,0,0,0,0,0,0,0,0,0,0,0,111
1946,2020,8,Illinois,55-64 years,5821,5260,76,1689,191,19,67,291,62,90,43,1268,168,193,173,15411
1947,2020,8,Illinois,65-74 years,8680,8299,145,2619,366,129,89,490,117,171,59,1824,335,491,436,24250
1948,2020,8,Illinois,75-84 years,10622,10243,160,2385,312,462,127,631,188,192,60,2316,588,687,607,29580
1949,2020,8,Illinois,85 years and over,13389,12918,149,1531,260,1155,162,521,148,270,175,3603,921,817,696,36715
1950,2020,8,Texas,0-4 years,326,271,0,0,0,0,0,0,0,0,40,0,0,0,0,637
1951,2020,8,Texas,15-24 years,480,85,0,16,0,0,0,0,0,0,0,15,0,12,0,608
1952,2020,8,Texas,25-34 years,956,388,0,54,13,0,0,0,0,0,24,61,0,59,52,1607
1953,2020,8,Texas,35-44 years,1415,877,14,111,53,0,10,0,0,10,16,185,29,188,169,3077
1954,2020,8,Texas,45-54 years,2681,2201,37,397,111,0,24,49,22,37,21,451,80,523,497,7131
1955,2020,8,Texas,5-14 years,83,36,0,0,0,0,0,0,0,0,0,0,0,0,0,119
1956,2020,8,Texas,55-64 years,5579,5121,84,1213,218,20,48,179,50,66,29,1121,165,1110,1051,16054
1957,2020,8,Texas,65-74 years,8177,7886,114,1773,333,128,114,384,105,110,38,1621,288,1710,1615,24396
1958,2020,8,Texas,75-84 years,9178,8948,115,1565,279,499,130,513,124,163,40,1799,465,1806,1662,27286
1959,2020,8,Texas,85 years and over,9029,8834,103,765,184,1043,119,362,95,145,64,2118,514,1481,1331,26187
1960,2020,8,Kansas,0-4 years,77,66,0,0,0,0,0,0,0,0,0,0,0,0,0,143
1961,2020,8,Kansas,15-24 years,170,39,0,0,0,0,0,0,0,0,0,0,0,0,0,209
1962,2020,8,Kansas,25-34 years,301,97,0,20,0,0,0,0,0,0,0,11,0,12,0,441
1963,2020,8,Kansas,35-44 years,368,211,0,49,0,0,0,0,0,0,0,47,0,13,12,700
1964,2020,8,Kansas,45-54 years,686,529,0,124,24,0,0,15,0,12,0,142,21,34,31,1618
1965,2020,8,Kansas,5-14 years,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1966,2020,8,Kansas,55-64 years,1680,1509,18,438,48,11,0,89,36,33,10,357,60,114,104,4507
1967,2020,8,Kansas,65-74 years,2514,2424,48,689,97,40,30,178,47,53,19,496,84,188,173,7080
1968,2020,8,Kansas,75-84 years,3203,3080,39,712,97,125,44,204,58,66,29,619,155,303,272,9006
1969,2020,8,Kansas,85 years and over,4051,3893,42,424,83,325,54,143,59,79,62,1017,263,377,329,11201
1970,2020,8,Colorado,0-4 years,76,65,0,0,0,0,0,0,0,0,15,0,0,0,0,156
1971,2020,8,Colorado,15-24 years,166,30,0,0,0,0,0,0,0,0,0,0,0,0,0,196
1972,2020,8,Colorado,25-34 years,277,80,0,15,0,0,0,0,0,0,0,15,0,0,0,387
1973,2020,8,Colorado,35-44 years,346,177,0,34,0,0,0,0,0,0,0,31,0,10,0,598
1974,2020,8,Colorado,45-54 years,479,344,0,64,22,0,0,0,0,0,0,86,13,16,14,1038
1975,2020,8,Colorado,5-14 years,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1976,2020,8,Colorado,55-64 years,1060,908,11,273,41,0,0,43,10,0,0,196,35,52,46,2675
1977,2020,8,Colorado,65-74 years,1616,1514,17,455,53,32,15,120,17,22,0,318,57,75,66,4377
1978,2020,8,Colorado,75-84 years,1924,1837,22,423,65,99,15,123,29,25,13,363,108,102,87,5235
1979,2020,8,Colorado,85 years and over,2383,2277,16,303,54,236,18,119,20,37,34,586,157,106,88,6434
1980,2020,8,California,0-4 years,233,205,0,0,0,0,0,0,0,0,22,0,0,0,0,460
1981,2020,8,California,15-24 years,535,108,0,17,0,0,0,0,0,0,15,14,0,20,17,726
1982,2020,8,California,25-34 years,1025,353,0,50,16,0,0,0,0,0,36,35,0,57,46,1618
1983,2020,8,California,35-44 years,1455,826,0,139,32,0,12,10,10,16,37,125,24,153,141,2980
1984,2020,8,California,45-54 years,2451,1863,15,379,98,0,21,31,0,27,26,358,69,401,375,6114
1985,2020,8,California,5-14 years,54,25,0,0,0,0,0,0,0,0,0,0,0,0,0,79
1986,2020,8,California,55-64 years,5162,4559,31,1150,219,15,55,140,26,68,58,926,171,869,815,14264
1987,2020,8,California,65-74 years,7511,7185,51,1988,304,137,108,311,65,97,53,1452,301,1214,1152,21929
1988,2020,8,California,75-84 years,8822,8532,42,1829,314,469,120,474,90,136,39,1828,507,1270,1161,25633
1989,2020,8,California,85 years and over,10975,10762,47,1294,265,1337,145,468,95,132,53,2741,860,1258,1122,31554
1990,2020,8,Massachusetts,0-4 years,75,68,0,0,0,0,0,0,0,0,16,0,0,0,0,159
1991,2020,8,Massachusetts,15-24 years,120,26,0,0,0,0,0,0,0,0,0,0,0,0,0,146
1992,2020,8,Massachusetts,25-34 years,223,61,0,0,0,0,0,0,0,0,0,0,0,0,0,284
1993,2020,8,Massachusetts,35-44 years,333,172,0,38,11,0,0,0,0,0,0,27,0,14,14,609
1994,2020,8,Massachusetts,45-54 years,609,461,0,99,27,0,0,11,0,0,0,79,26,25,23,1360
1995,2020,8,Massachusetts,5-14 years,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,39
1996,2020,8,Massachusetts,55-64 years,1355,1193,0,388,67,0,0,60,0,10,12,225,43,61,51,3465
1997,2020,8,Massachusetts,65-74 years,2163,2047,21,693,92,43,14,114,21,21,22,403,75,117,107,5953
1998,2020,8,Massachusetts,75-84 years,2525,2413,29,601,78,140,14,141,34,27,20,459,147,166,144,6938
1999,2020,8,Massachusetts,85 years and over,3078,2938,20,357,66,352,26,99,31,32,28,714,213,233,199,8386
2000,2020,9,Massachusetts,0-4 years,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,107
2001,2020,9,Massachusetts,15-24 years,87,13,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2002,2020,9,Massachusetts,25-34 years,219,63,0,0,0,0,0,0,0,0,0,18,0,0,0,300
2003,2020,9,Massachusetts,35-44 years,334,165,0,35,0,0,0,0,0,0,0,18,0,0,0,552
2004,2020,9,Massachusetts,45-54 years,540,384,0,101,19,0,0,0,0,0,0,82,14,0,0,1140
2005,2020,9,Massachusetts,5-14 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2020,9,Massachusetts,55-64 years,1295,1164,19,412,35,0,11,59,18,13,0,250,32,21,15,3344
2007,2020,9,Massachusetts,65-74 years,1959,1878,30,701,63,34,14,86,31,31,10,374,66,36,29,5342
2008,2020,9,Massachusetts,75-84 years,2581,2482,38,667,73,98,35,148,51,52,19,540,106,59,49,6998
2009,2020,9,Massachusetts,85 years and over,3823,3657,39,454,90,224,76,123,46,72,39,1002,233,85,63,10026
2010,2020,9,NewYork,0-4 years,112,100,0,0,0,0,0,0,0,0,16,0,0,0,0,228
2011,2020,9,NewYork,15-24 years,171,50,0,15,0,0,0,0,0,0,0,0,0,0,0,236
2012,2020,9,NewYork,25-34 years,408,126,0,33,0,0,0,0,0,0,10,23,0,0,0,600
2013,2020,9,NewYork,35-44 years,596,340,0,81,13,0,0,0,0,0,16,61,0,0,0,1107
2014,2020,9,NewYork,45-54 years,973,767,17,214,38,0,12,12,17,14,21,172,36,19,12,2324
2015,2020,9,NewYork,5-14 years,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2016,2020,9,NewYork,55-64 years,2364,2114,37,726,95,0,48,68,36,30,32,475,73,52,42,6192
2017,2020,9,NewYork,65-74 years,3393,3267,52,1100,126,15,50,148,71,70,34,789,129,70,57,9371
2018,2020,9,NewYork,75-84 years,4184,4079,94,1060,129,108,85,205,101,90,42,1075,193,97,81,11623
2019,2020,9,NewYork,85 years and over,6146,6002,97,798,142,310,125,199,135,128,96,1971,340,114,84,16687
2020,2020,9,Washington,0-4 years,184,165,0,0,0,0,0,0,0,0,17,0,0,0,0,366
2021,2020,9,Washington,15-24 years,314,54,0,0,0,0,0,0,0,0,0,0,0,0,0,368
2022,2020,9,Washington,25-34 years,632,154,0,26,11,0,0,0,0,0,0,37,0,0,0,860
2023,2020,9,Washington,35-44 years,838,387,0,73,23,0,0,0,0,0,10,86,13,14,11,1455
2024,2020,9,Washington,45-54 years,1454,1065,22,276,57,0,10,30,17,22,10,282,40,46,43,3374
2025,2020,9,Washington,5-14 years,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2026,2020,9,Washington,55-64 years,3236,2884,51,870,144,15,25,114,50,51,25,704,90,143,125,8527
2027,2020,9,Washington,65-74 years,4966,4733,79,1464,220,59,55,247,70,106,41,1056,204,258,232,13790
2028,2020,9,Washington,75-84 years,6063,5866,111,1395,181,201,74,334,86,123,56,1315,318,339,292,16754
2029,2020,9,Washington,85 years and over,7762,7483,92,934,172,509,91,244,95,159,117,1956,575,452,360,21001
2030,2020,9,Georgia,0-4 years,439,373,0,0,0,0,0,0,0,0,62,12,0,0,0,886
2031,2020,9,Georgia,15-24 years,740,111,0,21,0,0,0,0,0,0,0,20,0,0,0,892
2032,2020,9,Georgia,25-34 years,1438,482,10,68,25,0,0,0,0,0,31,66,19,45,39,2223
2033,2020,9,Georgia,35-44 years,2084,1146,25,192,67,0,19,11,13,15,36,256,47,101,91,4103
2034,2020,9,Georgia,45-54 years,3913,3060,56,667,176,0,40,76,34,42,48,739,129,305,278,9563
2035,2020,9,Georgia,5-14 years,88,45,0,12,0,0,0,0,0,0,0,0,0,0,0,145
2036,2020,9,Georgia,55-64 years,8888,8093,164,2222,325,24,101,429,101,138,78,1781,300,816,753,24213
2037,2020,9,Georgia,65-74 years,13040,12547,230,3271,511,199,185,747,234,209,107,2568,560,1598,1464,37470
2038,2020,9,Georgia,75-84 years,15436,14981,199,3050,477,740,210,958,257,254,121,3099,898,1916,1709,44305
2039,2020,9,Georgia,85 years and over,16103,15610,158,1690,297,1416,237,677,185,248,249,3937,1230,1730,1488,45255
2040,2020,9,Illinois,0-4 years,330,274,0,0,0,0,0,0,0,0,43,0,0,0,0,647
2041,2020,9,Illinois,15-24 years,516,85,0,12,0,0,0,0,0,0,0,0,0,0,0,613
2042,2020,9,Illinois,25-34 years,1008,289,0,44,16,0,0,11,0,0,12,49,0,0,0,1429
2043,2020,9,Illinois,35-44 years,1238,639,12,121,31,0,0,10,0,10,15,150,17,37,29,2309
2044,2020,9,Illinois,45-54 years,2330,1760,25,463,84,0,19,44,25,24,23,443,74,75,61,5450
2045,2020,9,Illinois,5-14 years,87,40,0,0,0,0,0,0,0,0,0,0,0,0,0,127
2046,2020,9,Illinois,55-64 years,5506,4944,83,1573,213,20,57,250,58,78,40,1167,147,226,199,14561
2047,2020,9,Illinois,65-74 years,8601,8241,141,2528,353,125,82,556,121,152,55,1772,380,452,390,23949
2048,2020,9,Illinois,75-84 years,10258,9919,127,2359,320,484,115,616,154,183,59,2182,589,679,577,28621
2049,2020,9,Illinois,85 years and over,13230,12754,144,1506,277,1162,151,514,139,228,186,3526,1005,815,673,36310
2050,2020,9,Texas,0-4 years,294,252,0,0,0,0,0,0,0,0,34,0,0,0,0,580
2051,2020,9,Texas,15-24 years,438,93,0,19,0,0,0,0,0,0,0,10,0,0,0,560
2052,2020,9,Texas,25-34 years,809,291,0,35,0,0,0,0,0,0,12,58,0,36,31,1272
2053,2020,9,Texas,35-44 years,1239,760,20,132,40,0,0,0,12,14,20,140,30,109,95,2611
2054,2020,9,Texas,45-54 years,2127,1737,31,356,88,0,22,32,16,44,19,386,83,253,234,5428
2055,2020,9,Texas,5-14 years,84,37,0,10,0,0,0,0,0,0,0,0,0,0,0,131
2056,2020,9,Texas,55-64 years,4758,4345,89,1145,202,14,60,184,51,102,36,961,155,540,504,13146
2057,2020,9,Texas,65-74 years,7101,6851,107,1816,316,137,74,362,97,128,45,1539,275,855,788,20491
2058,2020,9,Texas,75-84 years,7902,7670,103,1546,263,445,87,444,118,169,43,1677,468,969,860,22764
2059,2020,9,Texas,85 years and over,8006,7808,111,820,175,915,100,344,106,137,43,1997,527,819,691,22599
2060,2020,9,Kansas,0-4 years,109,83,0,0,0,0,0,0,0,0,11,0,0,0,0,203
2061,2020,9,Kansas,15-24 years,165,37,0,0,0,0,0,0,0,0,0,0,0,0,0,202
2062,2020,9,Kansas,25-34 years,255,88,0,14,0,0,0,0,0,0,0,21,0,0,0,378
2063,2020,9,Kansas,35-44 years,339,195,0,28,12,0,0,0,0,0,0,41,0,15,12,642
2064,2020,9,Kansas,45-54 years,710,543,0,124,20,0,0,20,0,0,0,156,21,38,35,1667
2065,2020,9,Kansas,5-14 years,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2066,2020,9,Kansas,55-64 years,1553,1412,27,387,63,0,20,73,24,18,0,360,41,110,101,4189
2067,2020,9,Kansas,65-74 years,2545,2441,34,698,107,27,23,139,42,38,22,492,108,278,260,7254
2068,2020,9,Kansas,75-84 years,3107,2998,46,634,85,126,43,207,58,73,21,607,167,361,325,8858
2069,2020,9,Kansas,85 years and over,4046,3916,35,395,68,299,59,178,59,90,59,997,253,466,412,11332
2070,2020,9,Colorado,0-4 years,61,52,0,0,0,0,0,0,0,0,11,0,0,0,0,124
2071,2020,9,Colorado,15-24 years,136,29,0,0,0,0,0,0,0,0,0,0,0,0,0,165
2072,2020,9,Colorado,25-34 years,229,84,0,14,0,0,0,0,0,0,0,15,0,0,0,342
2073,2020,9,Colorado,35-44 years,348,189,0,26,11,0,0,0,0,0,0,30,0,11,10,625
2074,2020,9,Colorado,45-54 years,482,364,0,82,12,0,0,0,0,0,0,80,11,31,24,1086
2075,2020,9,Colorado,5-14 years,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2076,2020,9,Colorado,55-64 years,978,870,15,244,36,0,0,51,0,0,0,191,25,47,40,2497
2077,2020,9,Colorado,65-74 years,1512,1408,24,395,61,21,10,110,27,22,0,268,52,102,90,4102
2078,2020,9,Colorado,75-84 years,1908,1844,23,420,57,100,17,122,30,28,11,379,94,141,123,5297
2079,2020,9,Colorado,85 years and over,2454,2355,17,296,54,229,29,113,26,35,19,593,168,196,168,6752
2080,2020,9,California,0-4 years,229,203,0,0,0,0,0,0,0,0,25,0,0,0,0,457
2081,2020,9,California,15-24 years,470,92,0,21,0,0,0,0,0,0,18,0,0,11,0,612
2082,2020,9,California,25-34 years,896,326,0,52,14,0,0,0,0,0,28,26,11,39,31,1423
2083,2020,9,California,35-44 years,1207,702,0,129,31,0,0,10,0,0,31,131,22,67,59,2389
2084,2020,9,California,45-54 years,2078,1632,11,399,86,0,15,31,14,18,33,326,58,191,178,5070
2085,2020,9,California,5-14 years,65,30,0,13,0,0,0,0,0,0,0,0,0,0,0,108
2086,2020,9,California,55-64 years,4343,3862,26,1080,223,15,46,111,33,49,48,838,151,465,437,11727
2087,2020,9,California,65-74 years,6495,6212,42,1844,277,113,91,289,59,92,44,1363,287,623,576,18407
2088,2020,9,California,75-84 years,7679,7469,43,1785,318,438,129,412,118,100,35,1612,490,605,515,21748
2089,2020,9,California,85 years and over,9916,9688,32,1259,216,1268,167,412,63,130,54,2535,820,694,607,27861
2090,2020,9,Massachusetts,0-4 years,57,49,0,0,0,0,0,0,0,0,0,0,0,0,0,106
2091,2020,9,Massachusetts,15-24 years,109,14,0,0,0,0,0,0,0,0,0,0,0,0,0,123
2092,2020,9,Massachusetts,25-34 years,219,74,0,13,0,0,0,0,0,0,0,11,0,0,0,317
2093,2020,9,Massachusetts,35-44 years,319,167,0,33,11,0,0,0,0,0,0,31,0,0,0,561
2094,2020,9,Massachusetts,45-54 years,532,421,0,113,17,0,0,0,0,0,0,70,12,16,13,1194
2095,2020,9,Massachusetts,5-14 years,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2096,2020,9,Massachusetts,55-64 years,1287,1145,16,362,52,0,0,50,14,0,11,238,43,41,34,3293
2097,2020,9,Massachusetts,65-74 years,2054,1940,14,653,79,52,17,118,25,24,17,356,80,84,75,5588
2098,2020,9,Massachusetts,75-84 years,2425,2326,19,603,80,163,28,139,29,23,17,462,159,97,83,6653
2099,2020,9,Massachusetts,85 years and over,3015,2869,17,352,56,340,17,107,31,29,47,751,217,140,118,8106
2100,2020,10,Massachusetts,0-4 years,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,116
2101,2020,10,Massachusetts,15-24 years,76,18,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2102,2020,10,Massachusetts,25-34 years,206,75,0,14,0,0,0,0,0,0,0,15,0,0,0,310
2103,2020,10,Massachusetts,35-44 years,320,178,0,35,0,0,0,0,0,0,0,38,0,0,0,571
2104,2020,10,Massachusetts,45-54 years,619,455,0,149,13,0,0,0,0,0,0,89,18,11,0,1354
2105,2020,10,Massachusetts,5-14 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,2020,10,Massachusetts,55-64 years,1340,1196,26,431,55,0,0,53,0,17,0,264,30,39,34,3485
2107,2020,10,Massachusetts,65-74 years,2126,2033,32,730,68,20,22,120,44,31,11,387,71,82,70,5847
2108,2020,10,Massachusetts,75-84 years,2719,2600,28,655,74,111,35,120,45,66,14,555,126,125,110,7383
2109,2020,10,Massachusetts,85 years and over,4125,3970,48,518,95,253,50,138,49,85,46,1030,228,232,195,11062
2110,2020,10,NewYork,0-4 years,115,108,0,0,0,0,0,0,0,0,17,0,0,0,0,240
2111,2020,10,NewYork,15-24 years,157,34,0,0,0,0,0,0,0,0,0,0,0,0,0,191
2112,2020,10,NewYork,25-34 years,427,157,0,24,0,0,0,0,0,0,23,26,0,0,0,657
2113,2020,10,NewYork,35-44 years,566,341,13,69,15,0,0,0,0,0,18,70,21,0,0,1113
2114,2020,10,NewYork,45-54 years,1031,786,14,208,39,0,14,14,15,10,14,185,33,37,29,2429
